Team Name,LastName,FirstName,IP,ER,Hits,Walks,Strikeouts,Homeruns,Hold,Wins,Loss,Saves,Starter,Relief,Throws,ChB,ChL,ChR,ERA,WHIP,Starts,Games,Completed Games,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,Wild Pitch,Balk,Fielding,ErrorRating,Bunting
Minnesota Twins,Kaat,Jim,20.00,5,16,6,11,0,5,2,0,0,4,0,R,22.00,0.00,0.00,2.25,9.90,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Pascual,Camilo,9.00,4,9,3,8,0,5,1,0,0,3,0,R,25.90,0.00,0.00,4.00,12.00,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Boswell,Dave,8.00,4,3,2,5,1,5,0,1,0,4,4,R,26.20,0.00,0.00,4.50,5.63,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Worthington,Al,0.00,0,0,0,0,0,5,0,0,0,0,1,R,29.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Klippstein,John,0.00,0,0,0,0,0,5,0,0,0,0,1,R,25.25,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Merritt,Jim,23.00,3,14,5,17,1,5,2,0,0,1,1,R,24.50,0.00,0.00,1.17,7.43,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Grant,Mudcat,17.00,11,19,4,11,4,5,0,2,0,2,0,R,20.40,0.00,0.00,5.82,12.18,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Minnesota Twins,Perry,Jim,17.00,6,17,5,7,1,5,0,2,0,2,2,R,24.00,0.00,0.00,3.18,11.65,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
