Team Name,LastName,FirstName,IP,ER,Hits,Walks,Strikeouts,Homeruns,Hold,Wins,Loss,Saves,Starter,Relief,Throws,ChB,ChL,ChR,ERA,WHIP,Starts,Games,Completed Games,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,Wild Pitch,Balk,Fielding,ErrorRating,Bunting
Baltimore Orioles,Phoebus,Tom,9.00,2,9,6,2,0,5,1,0,0,3,3,R,31.60,0.00,0.00,2.00,15.00,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Palmer,Jim,18.00,1,8,5,16,0,5,2,0,0,3,3,R,23.25,0.00,0.00,0.50,6.50,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Hardin,Jim,8.00,2,6,0,6,1,5,0,1,0,2,2,R,26.75,0.00,0.00,2.25,6.75,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Leonhard,Dave,18.00,7,15,9,5,3,5,2,0,0,1,1,R,25.80,0.00,0.00,3.50,12.00,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Watt,Eddie,0.00,0,0,0,0,0,5,0,0,0,0,1,R,18.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Richert,Pete,6.00,0,3,5,10,0,5,1,0,1,0,1,R,15.45,0.00,0.00,0.00,11.43,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,McNally,Dave,10.00,12,21,5,6,3,5,0,1,0,1,0,R,25.50,0.00,0.00,10.19,22.08,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
Baltimore Orioles,Cuellar,Mike,17.00,12,23,6,9,3,5,0,2,0,1,0,R,17.50,0.00,0.00,6.35,15.35,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,E
